longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
-118.28,33.82,26.0,4586.0,1042.0,3680.0,1027.0,4,205100.0
-118.28,33.81,29.0,2755.0,508.0,2046.0,488.0,5,212400.0
-118.28,33.8,38.0,1471.0,329.0,1207.0,335.0,4,165500.0
-118.28,33.79,36.0,1989.0,458.0,1668.0,455.0,3,168000.0
-118.28,33.78,37.0,1212.0,304.0,1076.0,293.0,3,160100.0
-118.28,33.78,20.0,2233.0,591.0,1915.0,558.0,3,169100.0
-118.28,33.75,21.0,2442.0,719.0,1916.0,646.0,1,208300.0
-118.28,33.75,18.0,393.0,189.0,429.0,188.0,2,187500.0
-118.28,33.74,44.0,1853.0,556.0,2090.0,539.0,2,248100.0
-118.28,33.74,40.0,1751.0,512.0,1939.0,503.0,2,200000.0
-118.28,33.74,16.0,855.0,271.0,486.0,250.0,1,350000.0
-118.28,33.73,45.0,2137.0,559.0,1550.0,529.0,2,227200.0
-118.28,33.73,39.0,2602.0,802.0,2178.0,737.0,2,234500.0
-118.28,33.68,8.0,2842.0,522.0,1624.0,510.0,4,287500.0
-118.29,34.65,18.0,6893.0,1372.0,2837.0,1221.0,3,218400.0
-118.29,34.36,34.0,503.0,99.0,275.0,68.0,5,375000.0
-118.29,34.26,33.0,3177.0,713.0,1845.0,612.0,4,191100.0
-118.29,34.25,8.0,5568.0,1514.0,3565.0,1374.0,3,161500.0
-118.29,34.25,19.0,1988.0,594.0,1399.0,527.0,2,175000.0
-118.29,34.18,36.0,3120.0,620.0,1441.0,612.0,4,320400.0
-118.29,34.17,17.0,3852.0,1066.0,2986.0,993.0,2,255400.0
-118.29,34.17,12.0,2238.0,682.0,1882.0,611.0,3,208300.0
-118.29,34.16,42.0,413.0,107.0,349.0,107.0,4,189800.0
-118.29,34.16,35.0,1257.0,318.0,764.0,319.0,3,238000.0
-118.29,34.16,31.0,1262.0,338.0,1019.0,332.0,4,241900.0
-118.29,34.11,49.0,2850.0,379.0,1113.0,380.0,13,500001.0
-118.29,34.11,48.0,1448.0,295.0,681.0,287.0,3,436400.0
-118.29,34.11,40.0,2681.0,737.0,1144.0,669.0,3,264300.0
-118.29,34.11,30.0,2774.0,570.0,1076.0,580.0,5,500001.0
-118.29,34.11,24.0,3696.0,1125.0,1685.0,1031.0,2,266700.0
-118.29,34.1,43.0,1711.0,443.0,1190.0,429.0,4,265500.0
-118.29,34.1,39.0,631.0,298.0,744.0,274.0,3,162500.0
-118.29,34.1,39.0,2196.0,582.0,1165.0,538.0,3,254200.0
-118.29,34.09,52.0,1272.0,322.0,984.0,353.0,2,261600.0
-118.29,34.09,43.0,1583.0,658.0,1941.0,614.0,2,225000.0
-118.29,34.09,39.0,336.0,173.0,586.0,151.0,2,262500.0
-118.29,34.09,35.0,2624.0,1116.0,3548.0,1008.0,2,198400.0
-118.29,34.09,34.0,2716.0,1114.0,2991.0,1021.0,2,187500.0
-118.29,34.09,29.0,2240.0,792.0,2254.0,739.0,2,172500.0
-118.29,34.09,28.0,1562.0,648.0,1974.0,597.0,2,112500.0
-118.29,34.08,49.0,649.0,315.0,987.0,329.0,2,316700.0
-118.29,34.08,43.0,3056.0,1345.0,3920.0,1304.0,2,300000.0
-118.29,34.08,38.0,380.0,130.0,445.0,140.0,2,137500.0
-118.29,34.08,34.0,479.0,182.0,557.0,170.0,2,210000.0
-118.29,34.08,23.0,1864.0,937.0,2795.0,858.0,2,212500.0
-118.29,34.07,26.0,2302.0,1124.0,2660.0,1004.0,2,253100.0
-118.29,34.07,24.0,4021.0,1707.0,3727.0,1529.0,2,112500.0
-118.29,34.07,22.0,492.0,269.0,634.0,261.0,2,300000.0
-118.29,34.07,19.0,3013.0,1118.0,2465.0,1008.0,3,290600.0
-118.29,34.06,9.0,1554.0,815.0,1704.0,761.0,2,141700.0
-118.29,34.06,46.0,1759.0,1012.0,2716.0,877.0,2,350000.0
-118.29,34.06,42.0,3894.0,2293.0,6846.0,2156.0,2,70000.0
-118.29,34.06,27.0,2456.0,1111.0,4137.0,1104.0,2,187500.0
-118.29,34.06,23.0,2040.0,778.0,2235.0,697.0,2,233300.0
-118.29,34.05,31.0,2818.0,1252.0,4126.0,1200.0,2,229200.0
-118.29,34.05,18.0,3585.0,1661.0,5229.0,1534.0,2,250000.0
-118.29,34.04,48.0,1353.0,488.0,1945.0,487.0,2,123700.0
-118.29,34.04,44.0,1941.0,579.0,2049.0,535.0,2,143000.0
-118.29,34.04,41.0,659.0,291.0,1224.0,290.0,2,132500.0
-118.29,34.04,32.0,432.0,182.0,702.0,186.0,2,125000.0
-118.29,34.04,31.0,700.0,299.0,1272.0,298.0,2,128100.0
-118.29,34.03,42.0,1680.0,557.0,2099.0,526.0,2,136400.0
-118.29,34.03,38.0,1501.0,437.0,1777.0,441.0,2,135200.0
-118.29,34.03,29.0,3544.0,1384.0,3323.0,1213.0,1,258300.0
-118.29,34.03,22.0,3313.0,1235.0,2381.0,1063.0,1,168800.0
-118.29,34.02,26.0,2001.0,582.0,2044.0,557.0,1,118800.0
-118.29,34.02,21.0,1641.0,491.0,1526.0,453.0,2,141300.0
-118.29,34.01,50.0,2238.0,673.0,2247.0,583.0,2,125000.0
-118.29,34.01,42.0,814.0,223.0,511.0,188.0,2,123200.0
-118.29,34.01,40.0,885.0,312.0,799.0,221.0,1,143800.0
-118.29,34.01,39.0,751.0,207.0,1010.0,231.0,2,137500.0
-118.29,34.01,30.0,1385.0,518.0,1730.0,472.0,1,142500.0
-118.29,34.0,52.0,2579.0,494.0,1558.0,458.0,2,109600.0
-118.29,34.0,52.0,1319.0,295.0,898.0,271.0,3,128600.0
-118.29,34.0,44.0,1753.0,387.0,1165.0,380.0,2,105800.0
-118.29,33.99,46.0,2608.0,636.0,1766.0,596.0,2,114800.0
-118.29,33.99,43.0,1902.0,398.0,1153.0,363.0,2,112900.0
-118.29,33.99,39.0,979.0,235.0,857.0,236.0,3,108900.0
-118.29,33.98,48.0,1124.0,231.0,783.0,223.0,3,93100.0
-118.29,33.98,46.0,1118.0,300.0,786.0,254.0,1,110000.0
-118.29,33.98,44.0,2261.0,555.0,1348.0,455.0,2,97200.0
-118.29,33.98,42.0,2833.0,768.0,2542.0,725.0,1,100000.0
-118.29,33.98,41.0,1582.0,416.0,1422.0,370.0,1,108300.0
-118.29,33.98,30.0,1162.0,318.0,1207.0,289.0,1,100000.0
-118.29,33.97,48.0,3139.0,587.0,1319.0,506.0,4,134200.0
-118.29,33.97,43.0,2660.0,672.0,2133.0,588.0,2,107300.0
-118.29,33.96,39.0,1340.0,409.0,1463.0,367.0,2,111400.0
-118.29,33.96,36.0,1717.0,417.0,902.0,368.0,1,113200.0
-118.29,33.96,32.0,3508.0,917.0,2794.0,839.0,2,100000.0
-118.29,33.95,40.0,2808.0,695.0,2357.0,627.0,2,102300.0
-118.29,33.95,39.0,1701.0,428.0,1468.0,411.0,2,93200.0
-118.29,33.95,32.0,721.0,205.0,842.0,208.0,2,89700.0
-118.29,33.95,31.0,2839.0,792.0,2390.0,729.0,2,109800.0
-118.29,33.94,38.0,2407.0,630.0,1774.0,562.0,2,108600.0
-118.29,33.94,34.0,1089.0,278.0,995.0,315.0,2,107700.0
-118.29,33.94,32.0,2701.0,708.0,1880.0,590.0,2,123800.0
-118.29,33.93,43.0,2021.0,379.0,1051.0,352.0,3,129900.0
-118.29,33.93,41.0,896.0,198.0,605.0,168.0,2,128100.0
-118.29,33.93,32.0,1815.0,488.0,1715.0,475.0,2,111200.0
-118.29,33.92,40.0,1935.0,461.0,1616.0,433.0,3,120200.0
-118.29,33.92,34.0,1799.0,362.0,1293.0,355.0,4,145200.0
-118.29,33.92,34.0,1374.0,240.0,906.0,248.0,5,155500.0
-118.29,33.92,23.0,2503.0,532.0,1735.0,505.0,3,162800.0
-118.29,33.91,28.0,1501.0,446.0,1028.0,418.0,2,177500.0
-118.29,33.9,42.0,1273.0,309.0,1203.0,348.0,4,162000.0
-118.29,33.89,32.0,2355.0,583.0,1605.0,571.0,4,218200.0
-118.29,33.88,32.0,2307.0,493.0,1754.0,528.0,4,232800.0
-118.29,33.88,27.0,2082.0,612.0,2009.0,548.0,3,184100.0
-118.29,33.88,21.0,4946.0,1231.0,3186.0,1167.0,3,237000.0
-118.29,33.87,32.0,1700.0,340.0,864.0,317.0,4,238700.0
-118.29,33.85,10.0,1391.0,420.0,1378.0,377.0,2,222200.0
-118.29,33.84,34.0,2617.0,558.0,1396.0,515.0,5,218000.0
-118.29,33.84,23.0,3626.0,799.0,2321.0,731.0,5,237900.0
-118.29,33.84,11.0,2274.0,617.0,1897.0,622.0,4,162900.0
-118.29,33.82,21.0,4383.0,901.0,2689.0,913.0,3,218800.0
-118.29,33.81,19.0,7023.0,1538.0,3993.0,1412.0,5,218200.0
-118.29,33.8,21.0,9944.0,1623.0,4185.0,1582.0,5,329400.0
-118.29,33.79,16.0,1867.0,571.0,951.0,498.0,3,154200.0
-118.29,33.79,10.0,3708.0,1016.0,2855.0,948.0,2,165400.0
-118.29,33.74,52.0,1438.0,472.0,1018.0,399.0,2,306700.0
-118.29,33.74,41.0,1382.0,361.0,905.0,344.0,3,238300.0
-118.29,33.74,30.0,2074.0,533.0,1311.0,531.0,2,225800.0
-118.29,33.74,29.0,1503.0,411.0,1368.0,390.0,2,195300.0
-118.29,33.73,43.0,1854.0,519.0,1151.0,486.0,3,225000.0
-118.29,33.73,30.0,3161.0,813.0,1865.0,771.0,3,231700.0
-118.29,33.73,21.0,2492.0,711.0,1699.0,672.0,2,242300.0
-118.29,33.72,39.0,2651.0,590.0,1103.0,508.0,3,254300.0
-118.29,33.72,25.0,2469.0,584.0,1253.0,535.0,3,257500.0
-118.29,33.72,21.0,1568.0,452.0,801.0,422.0,4,225000.0
-118.29,33.71,40.0,1933.0,475.0,902.0,412.0,4,332800.0
-118.29,33.71,40.0,1644.0,471.0,780.0,416.0,3,464300.0
-118.29,33.71,36.0,3135.0,746.0,1815.0,697.0,4,300000.0
-118.3,37.17,22.0,3480.0,673.0,1541.0,636.0,3,94500.0
-118.3,34.26,40.0,1065.0,214.0,605.0,183.0,4,185900.0
-118.3,34.26,28.0,1643.0,489.0,1142.0,458.0,3,200600.0
-118.3,34.25,36.0,1300.0,304.0,688.0,261.0,3,176700.0
-118.3,34.19,52.0,2962.0,468.0,1364.0,466.0,5,343500.0
-118.3,34.19,51.0,1502.0,243.0,586.0,231.0,4,332400.0
-118.3,34.19,14.0,3615.0,913.0,1924.0,852.0,4,280900.0
-118.3,34.18,5.0,5492.0,1549.0,2997.0,1405.0,3,172100.0
-118.3,34.18,13.0,7174.0,1997.0,4293.0,1872.0,3,251900.0
-118.3,34.17,37.0,350.0,115.0,342.0,111.0,3,200000.0
-118.3,34.17,30.0,48.0,14.0,74.0,16.0,5,162500.0
-118.3,34.17,17.0,4041.0,1169.0,3309.0,1117.0,3,222400.0
-118.3,34.17,16.0,1353.0,398.0,1211.0,357.0,3,205000.0
-118.3,34.16,40.0,1875.0,460.0,869.0,438.0,3,243600.0
-118.3,34.16,35.0,3213.0,874.0,2401.0,819.0,3,256800.0
-118.3,34.11,52.0,3136.0,675.0,1213.0,606.0,4,391900.0
-118.3,34.11,52.0,1954.0,245.0,645.0,237.0,7,500001.0
-118.3,34.11,25.0,1590.0,218.0,568.0,206.0,8,500001.0
-118.3,34.1,38.0,2067.0,914.0,2717.0,853.0,2,250000.0
-118.3,34.1,37.0,5305.0,1980.0,3895.0,1874.0,2,283300.0
-118.3,34.1,36.0,2284.0,899.0,1964.0,839.0,2,203300.0
-118.3,34.1,35.0,7517.0,2961.0,5899.0,2769.0,2,340000.0
-118.3,34.1,25.0,3926.0,1715.0,4865.0,1612.0,2,262500.0
-118.3,34.09,40.0,3058.0,1215.0,3953.0,1223.0,2,218800.0
-118.3,34.09,36.0,2332.0,993.0,3155.0,927.0,2,230400.0
-118.3,34.09,32.0,2202.0,674.0,2178.0,635.0,2,226700.0
-118.3,34.09,29.0,3245.0,1190.0,3906.0,1102.0,2,253300.0
-118.3,34.09,25.0,2345.0,852.0,2860.0,862.0,1,205600.0
-118.3,34.08,36.0,1276.0,503.0,1502.0,450.0,2,205600.0
-118.3,34.08,34.0,2501.0,1047.0,3326.0,970.0,2,247500.0
-118.3,34.08,34.0,1562.0,651.0,1774.0,559.0,2,225000.0
-118.3,34.08,32.0,2880.0,1063.0,3646.0,1028.0,2,258300.0
-118.3,34.07,46.0,5677.0,2610.0,7443.0,2406.0,2,237500.0
-118.3,34.07,36.0,2657.0,738.0,2274.0,723.0,3,281700.0
-118.3,34.07,31.0,1489.0,664.0,1793.0,556.0,2,230600.0
-118.3,34.07,28.0,5221.0,2530.0,5840.0,2374.0,2,300000.0
-118.3,34.07,26.0,2107.0,757.0,2660.0,740.0,2,282300.0
-118.3,34.07,18.0,3759.0,1621.0,3296.0,1462.0,2,175000.0
-118.3,34.06,43.0,1366.0,740.0,942.0,672.0,2,150000.0
-118.3,34.06,33.0,2437.0,1283.0,3906.0,1084.0,2,270000.0
-118.3,34.06,23.0,2512.0,1203.0,3720.0,1118.0,2,322200.0
-118.3,34.06,21.0,3960.0,1490.0,3468.0,1335.0,2,475000.0
-118.3,34.06,20.0,1782.0,896.0,1749.0,823.0,2,75000.0
-118.3,34.05,46.0,1386.0,457.0,1845.0,485.0,2,157700.0
-118.3,34.05,44.0,1612.0,650.0,2028.0,593.0,2,115600.0
-118.3,34.05,42.0,1476.0,610.0,1605.0,545.0,2,214300.0
-118.3,34.05,39.0,993.0,506.0,1765.0,464.0,1,121900.0
-118.3,34.05,36.0,1723.0,569.0,1664.0,501.0,2,161100.0
-118.3,34.05,34.0,1453.0,588.0,1987.0,589.0,2,187500.0
-118.3,34.04,50.0,1757.0,522.0,2080.0,488.0,2,180000.0
-118.3,34.04,37.0,1470.0,399.0,1579.0,390.0,2,150000.0
-118.3,34.04,35.0,1090.0,345.0,1605.0,330.0,2,152800.0
-118.3,34.04,24.0,2092.0,585.0,1757.0,538.0,2,175000.0
-118.3,34.03,47.0,2241.0,559.0,1775.0,504.0,2,147900.0
-118.3,34.03,41.0,1653.0,426.0,1868.0,393.0,2,162500.0
-118.3,34.03,40.0,1695.0,374.0,1138.0,357.0,3,150000.0
-118.3,34.03,37.0,2781.0,766.0,2586.0,729.0,2,187500.0
-118.3,34.02,42.0,2386.0,670.0,2327.0,661.0,2,108000.0
-118.3,34.02,34.0,3184.0,772.0,2474.0,705.0,2,137500.0
-118.3,34.02,31.0,1933.0,478.0,1522.0,423.0,2,119300.0
-118.3,34.01,48.0,4217.0,1095.0,3298.0,949.0,2,122300.0
-118.3,34.01,35.0,1147.0,290.0,818.0,281.0,2,111700.0
-118.3,34.0,52.0,1743.0,421.0,1206.0,384.0,2,116000.0
-118.3,34.0,52.0,1718.0,354.0,1026.0,312.0,2,128000.0
-118.3,34.0,52.0,1686.0,377.0,982.0,356.0,2,116400.0
-118.3,34.0,52.0,1420.0,355.0,1080.0,353.0,2,116100.0
-118.3,34.0,52.0,1296.0,246.0,853.0,238.0,3,111600.0
-118.3,33.99,47.0,2637.0,588.0,1903.0,521.0,2,96500.0
-118.3,33.99,47.0,2212.0,533.0,1903.0,554.0,2,101100.0
-118.3,33.99,45.0,1701.0,452.0,1484.0,427.0,2,91400.0
-118.3,33.99,44.0,1458.0,326.0,1159.0,283.0,1,98200.0
-118.3,33.99,43.0,1534.0,384.0,1231.0,329.0,3,94500.0
-118.3,33.98,48.0,2010.0,445.0,1208.0,404.0,2,95800.0
-118.3,33.98,44.0,1597.0,388.0,902.0,321.0,2,93300.0
-118.3,33.97,50.0,2270.0,451.0,1000.0,412.0,2,119400.0
-118.3,33.97,44.0,1521.0,289.0,1074.0,285.0,2,99800.0
-118.3,33.96,47.0,2112.0,417.0,1161.0,368.0,4,117400.0
-118.3,33.96,39.0,2802.0,618.0,1524.0,529.0,3,136300.0
-118.3,33.95,50.0,1843.0,326.0,892.0,314.0,3,120000.0
-118.3,33.95,41.0,2057.0,550.0,1805.0,506.0,1,100800.0
-118.3,33.95,35.0,1182.0,305.0,977.0,283.0,2,94000.0
-118.3,33.95,27.0,1774.0,444.0,1622.0,402.0,2,96900.0
-118.3,33.94,36.0,3504.0,862.0,2521.0,836.0,3,114900.0
-118.3,33.93,40.0,2434.0,477.0,1646.0,453.0,3,128000.0
-118.3,33.93,36.0,2196.0,633.0,2017.0,583.0,1,124300.0
-118.3,33.93,35.0,1300.0,356.0,1216.0,326.0,1,99200.0
-118.3,33.93,29.0,2228.0,396.0,1140.0,352.0,4,169400.0
-118.3,33.92,34.0,2053.0,382.0,1258.0,380.0,3,154700.0
-118.3,33.91,30.0,1842.0,476.0,1491.0,420.0,3,155100.0
-118.3,33.9,29.0,2617.0,668.0,1868.0,647.0,4,208800.0
-118.3,33.9,27.0,3267.0,762.0,2099.0,647.0,3,224100.0
-118.3,33.9,19.0,2421.0,689.0,1726.0,660.0,3,181400.0
-118.3,33.9,13.0,2455.0,661.0,1975.0,618.0,3,173600.0
-118.3,33.89,37.0,2132.0,565.0,1369.0,565.0,3,218100.0
-118.3,33.89,30.0,2756.0,858.0,1806.0,787.0,3,207800.0
-118.3,33.88,35.0,3227.0,749.0,1881.0,696.0,3,242100.0
-118.3,33.88,30.0,1348.0,333.0,885.0,322.0,3,195300.0
-118.3,33.88,26.0,1221.0,312.0,807.0,330.0,4,253600.0
-118.3,33.87,27.0,3144.0,722.0,1510.0,680.0,3,214700.0
-118.3,33.86,35.0,2016.0,365.0,1083.0,369.0,5,230200.0
-118.3,33.86,35.0,1511.0,274.0,853.0,308.0,5,251300.0
-118.3,33.85,38.0,123.0,36.0,142.0,40.0,2,200000.0
-118.3,33.84,37.0,1241.0,226.0,621.0,255.0,5,232400.0
-118.3,33.84,36.0,1428.0,268.0,825.0,250.0,5,239600.0
-118.3,33.83,33.0,2716.0,660.0,1807.0,661.0,4,226300.0
-118.3,33.83,31.0,2693.0,661.0,1598.0,618.0,3,240200.0
-118.3,33.82,35.0,1499.0,340.0,1141.0,326.0,3,213600.0
-118.3,33.82,26.0,2080.0,560.0,2096.0,506.0,3,184400.0
-118.3,33.82,25.0,2659.0,765.0,2629.0,726.0,3,175900.0
-118.3,33.8,8.0,1115.0,412.0,1472.0,396.0,3,146200.0
-118.3,33.8,27.0,2790.0,513.0,1498.0,519.0,5,268300.0
-118.3,33.79,9.0,2782.0,884.0,1790.0,748.0,3,203300.0
-118.3,33.79,35.0,2793.0,686.0,2255.0,682.0,3,235300.0
-118.3,33.79,21.0,1068.0,283.0,1180.0,274.0,2,157500.0
-118.3,33.79,13.0,3569.0,924.0,2159.0,880.0,3,224200.0
-118.3,33.78,35.0,2572.0,504.0,1172.0,519.0,5,304100.0
-118.3,33.77,18.0,3821.0,795.0,2831.0,769.0,3,346200.0
-118.3,33.76,18.0,9659.0,1716.0,4336.0,1674.0,6,290500.0
-118.3,33.75,48.0,1958.0,386.0,1098.0,380.0,5,273400.0
-118.3,33.75,42.0,967.0,175.0,481.0,163.0,6,265600.0
-118.3,33.75,19.0,2356.0,440.0,1291.0,418.0,4,416100.0
-118.3,33.74,47.0,2223.0,410.0,1163.0,413.0,4,270800.0
-118.3,33.74,28.0,1065.0,215.0,887.0,217.0,4,270500.0
-118.3,33.74,23.0,3075.0,860.0,1584.0,806.0,3,260500.0
-118.3,33.73,40.0,2582.0,606.0,1304.0,588.0,4,276400.0
-118.3,33.72,35.0,2790.0,447.0,1167.0,441.0,6,361500.0
-118.3,33.72,28.0,2647.0,658.0,1459.0,595.0,3,253400.0
-118.3,33.72,28.0,2510.0,583.0,1388.0,554.0,3,267800.0
-118.31,36.94,35.0,2563.0,530.0,861.0,371.0,2,80600.0
-118.31,35.74,18.0,2327.0,642.0,799.0,335.0,2,92300.0
-118.31,34.28,34.0,3258.0,610.0,1810.0,633.0,5,219900.0
-118.31,34.27,35.0,1446.0,274.0,759.0,291.0,6,215600.0
-118.31,34.26,38.0,2264.0,460.0,1124.0,388.0,4,189600.0
-118.31,34.26,36.0,1882.0,453.0,1005.0,409.0,4,217100.0
-118.31,34.26,34.0,1797.0,363.0,948.0,363.0,4,187300.0
-118.31,34.22,27.0,7714.0,1132.0,3199.0,1100.0,7,446200.0
-118.31,34.2,36.0,1692.0,263.0,778.0,278.0,5,349600.0
-118.31,34.19,42.0,724.0,149.0,420.0,150.0,3,361700.0
-118.31,34.19,27.0,4713.0,1169.0,2372.0,1077.0,4,287900.0
-118.31,34.18,11.0,3112.0,890.0,1700.0,851.0,3,181300.0
-118.31,34.17,24.0,2910.0,917.0,2522.0,873.0,2,219400.0
-118.31,34.17,12.0,3188.0,931.0,2118.0,850.0,3,218300.0
-118.31,34.16,38.0,2347.0,665.0,1317.0,547.0,3,349300.0
-118.31,34.16,37.0,2144.0,446.0,860.0,435.0,4,315000.0
-118.31,34.13,40.0,2822.0,443.0,907.0,414.0,7,498700.0
-118.31,34.12,39.0,3895.0,561.0,1271.0,536.0,8,500001.0
-118.31,34.11,52.0,1875.0,303.0,735.0,293.0,6,433300.0
-118.31,34.1,40.0,4984.0,2158.0,4828.0,2028.0,2,350000.0
-118.31,34.1,36.0,2288.0,1033.0,3030.0,890.0,2,250000.0
-118.31,34.1,34.0,399.0,141.0,482.0,134.0,2,67500.0
-118.31,34.09,42.0,1951.0,846.0,2500.0,813.0,2,218200.0
-118.31,34.09,37.0,773.0,314.0,835.0,312.0,2,193800.0
-118.31,34.09,34.0,2065.0,839.0,2626.0,775.0,2,211100.0
-118.31,34.09,30.0,3165.0,1263.0,3678.0,1141.0,2,240600.0
-118.31,34.09,28.0,720.0,267.0,891.0,265.0,2,100000.0
-118.31,34.08,49.0,2549.0,630.0,1539.0,594.0,3,350900.0
-118.31,34.08,31.0,2275.0,823.0,2189.0,720.0,2,287500.0
-118.31,34.08,30.0,1390.0,457.0,1460.0,423.0,2,254500.0
-118.31,34.08,27.0,1514.0,510.0,1603.0,518.0,3,251100.0
-118.31,34.08,26.0,1609.0,534.0,1868.0,497.0,3,227100.0
-118.31,34.08,23.0,1443.0,521.0,1264.0,450.0,3,220000.0
-118.31,34.07,28.0,2362.0,949.0,2759.0,894.0,2,305600.0
-118.31,34.07,26.0,5062.0,2055.0,4533.0,1822.0,2,166700.0
-118.31,34.07,20.0,3264.0,1248.0,2919.0,1191.0,2,500001.0
-118.31,34.06,52.0,2124.0,756.0,1920.0,756.0,2,328900.0
-118.31,34.06,34.0,2470.0,1197.0,2326.0,1055.0,2,325000.0
-118.31,34.06,34.0,1848.0,667.0,1351.0,589.0,2,410000.0
-118.31,34.06,31.0,2827.0,1084.0,3107.0,993.0,2,360000.0
-118.31,34.06,30.0,3110.0,1269.0,2535.0,1218.0,2,412500.0
-118.31,34.06,24.0,1336.0,453.0,1268.0,426.0,3,500001.0
-118.31,34.06,14.0,1559.0,646.0,1639.0,567.0,2,380000.0
-118.31,34.05,42.0,443.0,223.0,582.0,223.0,2,350000.0
-118.31,34.05,38.0,1864.0,515.0,1768.0,439.0,2,190600.0
-118.31,34.05,35.0,2007.0,571.0,1513.0,554.0,2,229200.0
-118.31,34.05,26.0,1809.0,640.0,2543.0,640.0,2,500000.0
-118.31,34.04,52.0,1277.0,285.0,954.0,334.0,3,234600.0
-118.31,34.04,37.0,2338.0,686.0,2376.0,630.0,2,170300.0
-118.31,34.04,33.0,2691.0,726.0,2390.0,681.0,2,208300.0
-118.31,34.04,29.0,2038.0,578.0,2070.0,570.0,2,214600.0
-118.31,34.03,52.0,1902.0,406.0,1233.0,385.0,3,132200.0
-118.31,34.03,47.0,1315.0,247.0,785.0,245.0,1,138400.0
-118.31,34.03,46.0,2173.0,510.0,1343.0,476.0,2,135500.0
-118.31,34.03,34.0,2041.0,517.0,1479.0,495.0,2,156600.0
-118.31,34.03,29.0,2438.0,867.0,2114.0,753.0,1,150000.0
-118.31,34.02,52.0,1832.0,441.0,1186.0,420.0,1,98400.0
-118.31,34.02,52.0,1173.0,284.0,814.0,295.0,2,111400.0
-118.31,34.02,46.0,1976.0,469.0,1409.0,431.0,2,112100.0
-118.31,34.02,44.0,1555.0,324.0,931.0,265.0,1,105800.0
-118.31,34.02,43.0,2255.0,533.0,1568.0,470.0,2,115200.0
-118.31,34.02,41.0,1046.0,216.0,727.0,201.0,2,116900.0
-118.31,34.02,23.0,1703.0,397.0,1333.0,361.0,1,127100.0
-118.31,34.01,52.0,1793.0,350.0,1303.0,366.0,3,123700.0
-118.31,34.01,50.0,1463.0,354.0,912.0,293.0,2,109400.0
-118.31,34.01,48.0,2544.0,532.0,1357.0,498.0,3,121000.0
-118.31,34.01,39.0,2073.0,566.0,1246.0,547.0,2,117100.0
-118.31,34.0,52.0,2709.0,642.0,1751.0,613.0,2,122500.0
-118.31,34.0,52.0,1630.0,379.0,1413.0,405.0,2,120000.0
-118.31,34.0,52.0,1542.0,309.0,939.0,276.0,2,129100.0
-118.31,34.0,47.0,1551.0,362.0,1329.0,322.0,2,116400.0
-118.31,33.99,49.0,857.0,196.0,694.0,228.0,3,108000.0
-118.31,33.99,47.0,1525.0,359.0,982.0,333.0,2,126600.0
-118.31,33.99,45.0,1489.0,339.0,791.0,316.0,2,104800.0
-118.31,33.99,44.0,1703.0,358.0,789.0,249.0,2,100000.0
-118.31,33.98,52.0,1975.0,379.0,1043.0,371.0,2,112200.0
-118.31,33.98,52.0,1837.0,426.0,1062.0,343.0,2,96500.0
-118.31,33.98,52.0,1607.0,331.0,900.0,295.0,4,96600.0
-118.31,33.98,50.0,1985.0,454.0,1090.0,410.0,2,106600.0
-118.31,33.98,44.0,222.0,54.0,234.0,77.0,5,111700.0
-118.31,33.97,52.0,1629.0,277.0,819.0,288.0,4,142600.0
-118.31,33.97,52.0,1595.0,325.0,823.0,302.0,3,124200.0
-118.31,33.97,48.0,1541.0,314.0,819.0,312.0,3,136100.0
-118.31,33.97,47.0,2066.0,422.0,1156.0,380.0,3,125800.0
-118.31,33.96,52.0,2523.0,460.0,1167.0,413.0,3,127400.0
-118.31,33.96,47.0,2005.0,392.0,1134.0,415.0,4,140300.0
-118.31,33.96,47.0,1586.0,322.0,1077.0,339.0,4,140400.0
-118.31,33.96,46.0,1686.0,303.0,870.0,320.0,3,136300.0
-118.31,33.96,43.0,2149.0,493.0,1316.0,462.0,2,131800.0
-118.31,33.96,43.0,2118.0,569.0,1266.0,500.0,2,121000.0
-118.31,33.95,44.0,2490.0,430.0,1305.0,411.0,5,149600.0
-118.31,33.95,44.0,1558.0,333.0,1095.0,316.0,4,133500.0
-118.31,33.95,43.0,1823.0,358.0,1065.0,342.0,3,131000.0
-118.31,33.94,44.0,1854.0,367.0,976.0,335.0,4,126700.0
-118.31,33.94,41.0,1353.0,286.0,751.0,250.0,3,131700.0
-118.31,33.94,40.0,1917.0,438.0,1021.0,383.0,2,175000.0
-118.31,33.94,40.0,1550.0,278.0,798.0,270.0,4,153800.0
-118.31,33.94,40.0,1323.0,243.0,684.0,229.0,3,145800.0
-118.31,33.93,43.0,1834.0,292.0,997.0,295.0,5,150300.0
-118.31,33.93,37.0,1282.0,244.0,852.0,249.0,4,127900.0
-118.31,33.93,35.0,1580.0,266.0,926.0,282.0,5,158000.0
-118.31,33.92,35.0,1307.0,246.0,672.0,219.0,5,146400.0
-118.31,33.91,36.0,961.0,173.0,625.0,179.0,4,181100.0
-118.31,33.91,31.0,1415.0,339.0,874.0,289.0,4,177900.0
-118.31,33.9,38.0,1400.0,399.0,1131.0,405.0,4,198400.0
-118.31,33.9,30.0,2407.0,581.0,1724.0,531.0,3,194700.0
-118.31,33.9,28.0,1576.0,400.0,891.0,378.0,3,171300.0
-118.31,33.89,37.0,2278.0,508.0,1257.0,498.0,4,220600.0
